booking_id,hotel_id,commission_rate_pct,revenue_share_partner,revenue_share_platform
1507,6,17.0,1943.99,398.17
1508,6,17.0,1746.54,357.72
1509,6,17.0,1609.83,329.72
1510,6,17.0,1782.47,0.0
1511,6,17.0,1499.05,307.03
1512,6,17.0,2148.37,0.0
1513,6,17.0,1607.65,329.28
1514,6,17.0,2099.64,0.0
1515,6,20.0,1210.22,302.55
1516,6,17.0,1281.32,262.44
1517,6,20.0,1483.66,370.91
1518,6,17.0,1679.45,343.98
1519,6,17.0,1577.36,323.07
1520,6,20.0,1817.55,454.39
1521,6,17.0,1919.8,393.21
1522,6,20.0,1331.48,332.87
1523,6,20.0,1841.83,0.0
1524,6,17.0,1341.35,274.74
1525,6,17.0,1801.22,368.92
1526,6,17.0,1494.71,306.15
1527,6,17.0,2017.58,413.24
1528,6,17.0,1577.22,323.04
1529,6,20.0,1211.92,302.98
1530,6,17.0,1352.58,277.03
1531,6,17.0,1641.46,336.2
1532,6,17.0,1613.0,330.37
1533,6,17.0,1651.87,338.34
1534,6,17.0,1683.61,344.83
1535,6,17.0,1723.77,0.0
1536,6,17.0,1299.55,266.17
1537,6,17.0,1490.12,305.2
1538,6,20.0,1616.19,0.0
1539,6,17.0,1507.12,308.69
1540,6,17.0,2198.24,0.0
1541,6,17.0,1316.57,269.66
1542,6,20.0,1578.38,394.6
1543,6,20.0,1544.02,386.0
1544,6,17.0,1220.55,249.99
1545,6,17.0,1840.57,376.99
1546,6,17.0,1963.76,0.0
1547,6,17.0,1898.58,388.87
1548,6,17.0,2104.76,0.0
1549,6,20.0,1696.82,0.0
1550,6,17.0,1492.2,305.63
1551,6,17.0,1546.86,316.83
1552,6,17.0,1300.58,266.38
1553,6,17.0,1652.01,338.36
1554,6,17.0,1596.43,326.98
1555,6,17.0,1374.13,281.45
1556,6,17.0,1384.4,283.55
1557,6,17.0,1397.26,286.19
1558,6,17.0,1680.63,344.22
1559,6,17.0,1666.09,341.25
1560,6,17.0,1681.95,344.49
1561,6,17.0,1628.08,333.46
1562,6,20.0,1781.75,445.44
1563,6,17.0,2197.17,0.0
1564,6,17.0,1268.41,259.8
1565,6,20.0,1537.47,384.37
1566,6,17.0,2148.46,0.0
1567,6,20.0,1601.34,400.33
1568,6,17.0,1866.84,382.37
1569,6,20.0,1694.04,0.0
1570,6,17.0,1439.77,294.89
1571,6,20.0,1355.65,338.91
1572,6,17.0,1949.08,0.0
1573,6,17.0,1441.32,0.0
1574,6,17.0,1707.38,349.71
1575,6,17.0,1559.67,319.45
1576,6,17.0,1380.17,282.68
1577,6,20.0,1965.53,491.38
1578,6,17.0,1815.51,371.85
1579,6,17.0,1363.91,279.36
1580,6,17.0,1491.53,305.5
1581,6,20.0,1245.38,311.34
1582,6,17.0,2032.25,416.24
1583,6,20.0,1581.78,395.45
1584,6,17.0,2385.65,0.0
1585,6,17.0,1750.41,358.52
1586,6,17.0,1191.12,243.97
1587,6,17.0,1622.04,332.22
1588,6,17.0,1235.97,253.15
1589,6,17.0,1817.15,372.19
1590,6,20.0,1784.74,446.19
1591,6,17.0,1886.42,386.38
1592,6,17.0,1603.44,328.41
1593,6,17.0,1499.98,307.22
1594,6,17.0,1630.28,333.91
1595,6,17.0,1985.1,0.0
1596,6,20.0,1933.09,483.27
1597,6,17.0,1597.14,327.13
1598,6,17.0,1439.16,294.77
1599,6,17.0,1972.25,0.0
1600,6,17.0,1414.32,289.68
1601,6,20.0,1555.1,388.77
1602,6,17.0,1578.88,323.38
1603,6,20.0,1770.64,442.66
1604,6,17.0,1297.17,265.69
1605,6,17.0,2040.64,417.96
1606,6,17.0,1166.88,239.0
1607,6,17.0,1778.32,364.24
1608,6,17.0,1197.03,245.17
1609,6,20.0,1200.54,300.13
1610,6,17.0,1671.61,342.38
1611,6,20.0,1540.2,385.05
1612,6,20.0,1763.73,440.93
1613,6,17.0,1375.38,0.0
1614,6,17.0,1132.6,231.98
1615,6,17.0,1681.68,0.0
1616,6,17.0,1682.69,344.65
1617,6,17.0,1598.55,327.41
1618,6,17.0,2338.3,0.0
1619,6,20.0,1382.4,345.6
1620,6,20.0,1374.29,343.57
1621,6,17.0,1831.67,375.16
1622,6,17.0,1265.84,259.27
1623,6,17.0,1342.14,274.9
1624,6,17.0,2035.93,417.0
1625,6,17.0,1457.08,298.44
1626,6,17.0,2173.55,0.0
1627,6,17.0,1433.63,293.63
1628,6,17.0,1230.43,252.02
1629,6,17.0,1890.9,387.29
1630,6,20.0,1504.2,376.05
1631,6,17.0,1589.91,325.64
1632,6,17.0,1424.25,291.71
1633,6,17.0,2018.52,413.43
1634,6,17.0,1718.27,351.94
1635,6,20.0,1147.42,286.85
1636,6,17.0,1668.35,341.71
1637,6,20.0,1300.06,325.01
1638,6,17.0,1972.5,404.01
1639,7,17.0,2834.01,580.46
1640,7,20.0,2766.05,691.51
1641,7,20.0,2362.99,590.75
1642,7,20.0,2291.18,572.8
1643,7,17.0,2423.72,496.42
1644,7,20.0,2122.34,530.58
1645,7,20.0,3675.97,918.99
1646,7,20.0,2984.23,746.06
1647,7,20.0,2682.35,670.59
1648,7,20.0,2210.09,552.52
1649,7,17.0,2570.05,526.4
1650,7,17.0,2834.71,580.6
1651,7,17.0,2883.94,590.69
1652,7,20.0,3039.13,759.78
1653,7,17.0,3678.12,753.35
1654,7,20.0,2840.62,710.16
1655,7,17.0,2671.2,547.11
1656,7,17.0,2375.83,486.61
1657,7,17.0,2909.89,596.0
1658,7,17.0,2856.44,585.06
1659,7,17.0,2945.18,603.23
1660,7,17.0,3035.87,621.8
1661,7,17.0,3490.33,714.89
1662,7,17.0,3026.88,619.96
1663,7,17.0,2830.49,579.74
1664,7,17.0,2430.22,497.76
1665,7,20.0,2809.25,702.31
1666,7,17.0,3339.88,684.07
1667,7,17.0,3210.56,657.58
1668,7,17.0,3889.81,796.71
1669,7,17.0,2806.16,574.75
1670,7,17.0,2847.23,583.17
1671,7,17.0,2324.41,476.09
1672,7,17.0,3089.87,632.86
1673,7,17.0,3153.75,645.95
1674,7,20.0,4366.23,0.0
1675,7,17.0,2759.3,565.16
1676,7,17.0,3019.22,618.39
1677,7,20.0,2189.91,547.48
1678,7,17.0,2581.42,0.0
1679,7,17.0,2994.83,0.0
1680,7,20.0,3732.03,0.0
1681,7,17.0,3272.29,670.23
1682,7,20.0,2966.22,741.55
1683,7,17.0,2760.8,565.46
1684,7,17.0,2497.8,511.6
1685,7,17.0,2512.95,514.7
1686,7,20.0,3093.71,773.43
1687,7,17.0,3105.47,636.06
1688,7,17.0,3301.47,676.2
1689,7,17.0,3569.84,0.0
1690,7,17.0,2446.94,501.18
1691,7,17.0,3079.2,630.68
1692,7,20.0,2805.46,701.36
1693,7,20.0,2983.48,745.87
1694,7,17.0,3037.4,622.12
1695,7,17.0,3423.65,0.0
1696,7,17.0,2875.33,588.92
1697,7,17.0,2332.87,477.82
1698,7,17.0,2836.77,581.02
1699,7,17.0,2609.11,534.4
1700,7,20.0,2123.93,530.98
1701,7,20.0,3056.3,764.08
1702,7,17.0,3594.53,0.0
1703,7,17.0,3983.55,815.91
1704,7,17.0,2436.18,498.98
1705,7,20.0,2087.0,521.75
1706,7,20.0,3217.17,0.0
1707,7,17.0,2779.32,569.26
1708,7,20.0,3338.2,834.55
1709,7,17.0,2865.58,586.93
1710,7,17.0,2722.44,557.61
1711,7,17.0,2571.51,526.69
1712,7,17.0,3298.93,0.0
1713,7,20.0,2869.19,717.3
1714,7,17.0,2849.22,0.0
1715,7,20.0,2694.96,673.74
1716,7,20.0,3223.6,805.9
1717,7,17.0,3376.65,691.6
1718,7,17.0,2912.77,596.59
1719,7,17.0,2701.61,553.34
1720,7,17.0,2672.94,547.47
1721,7,20.0,2948.91,737.23
1722,7,20.0,3731.23,0.0
1723,7,20.0,2773.44,693.36
1724,7,17.0,2677.0,548.3
1725,7,20.0,2844.0,711.0
1726,7,20.0,2272.22,568.05
1727,7,17.0,2847.13,583.15
1728,7,20.0,3052.78,0.0
1729,7,17.0,2644.59,541.66
1730,7,20.0,3277.03,819.26
1731,7,20.0,3442.93,860.73
1732,7,17.0,2499.0,511.84
1733,7,17.0,3134.98,642.1
1734,7,17.0,2756.65,564.62
1735,7,17.0,2903.17,594.62
1736,7,17.0,2816.62,576.9
1737,7,17.0,2934.27,600.99
1738,7,17.0,3382.72,692.85
1739,7,17.0,2735.81,560.35
1740,7,17.0,2348.9,481.1
1741,7,17.0,3130.1,641.11
1742,7,20.0,3106.08,0.0
1743,7,20.0,3024.71,756.18
1744,7,17.0,2594.87,531.48
1745,7,17.0,4333.96,0.0
1746,7,20.0,2255.65,563.91
1747,7,20.0,3247.71,0.0
1748,7,20.0,2569.81,642.45
1749,7,17.0,3147.53,0.0
1750,7,17.0,2722.98,557.72
1751,7,17.0,3331.52,682.36
1752,7,17.0,3834.85,0.0
1753,7,17.0,2969.78,608.27
1754,7,20.0,2820.57,0.0
1755,7,20.0,2155.75,538.94
1756,7,17.0,2676.24,548.15
1757,7,17.0,3128.22,640.72
1758,7,20.0,3189.58,797.39
1759,7,20.0,2579.44,644.86
1760,7,17.0,3537.45,0.0
1761,7,17.0,2181.03,446.72
1762,7,17.0,3118.79,638.79
1763,7,17.0,2092.8,428.64
1764,7,17.0,3234.01,662.39
1765,7,17.0,3794.67,777.22
1766,7,20.0,2985.97,746.49
1767,7,20.0,2035.69,508.92
1768,7,20.0,2483.48,620.87
1769,7,20.0,2641.69,660.42
1770,7,20.0,2967.1,741.77
1771,7,20.0,2919.45,729.86
1772,7,20.0,2678.23,669.56
1773,7,17.0,3770.34,772.24
1774,7,20.0,2012.18,503.04
1775,7,17.0,2446.92,501.18
1776,7,17.0,2876.49,589.16
1777,7,17.0,2349.51,481.23
1778,7,17.0,2679.58,548.83
1779,7,17.0,3498.04,716.47
1780,7,17.0,2809.98,575.54
1781,7,17.0,3598.57,0.0
1782,7,17.0,2553.06,522.92
1783,7,20.0,3601.0,0.0
1784,7,20.0,2791.26,697.81
1785,7,20.0,4608.55,0.0
1786,7,17.0,2754.09,564.09
1787,7,17.0,2615.6,535.72
1788,7,20.0,3569.46,0.0
1789,7,20.0,3162.62,790.65
1790,7,17.0,2402.64,492.11
1791,7,17.0,2451.96,502.21
1792,7,17.0,3589.97,735.3
1793,7,17.0,3539.24,724.91
1794,7,17.0,3225.55,660.66
1795,7,17.0,2984.81,611.35
1796,7,17.0,3263.97,668.52
1797,7,17.0,3532.6,0.0
1798,7,17.0,2426.33,496.96
1799,7,17.0,3151.24,0.0
1800,7,17.0,3583.67,734.01
1801,7,20.0,2835.27,708.82
1802,7,17.0,3052.03,625.11
1803,7,20.0,3022.99,0.0
1804,7,20.0,2749.42,687.36
1805,7,17.0,3518.93,0.0
1806,7,17.0,2967.95,607.89
1807,7,17.0,4260.48,0.0
1808,7,20.0,3698.45,924.61
1809,7,17.0,2285.56,468.13
1810,7,17.0,2874.42,0.0
1811,7,17.0,3165.0,648.25
1812,7,20.0,3390.05,0.0
1813,7,17.0,2707.97,554.65
1814,7,17.0,2692.2,551.42
1815,7,17.0,2677.65,548.44
1816,7,17.0,3028.98,620.39
1817,7,20.0,2708.86,677.22
1818,7,17.0,2783.7,570.16
1819,7,17.0,3697.56,0.0
1820,7,17.0,2912.26,596.49
1821,7,17.0,3204.7,656.39
1822,7,17.0,2762.86,565.89
1823,7,17.0,2568.27,526.03
1824,7,20.0,2718.72,0.0
1825,7,17.0,2988.16,612.03
1826,7,17.0,2613.34,0.0
1827,7,20.0,3573.77,893.44
1828,7,17.0,3568.54,730.91
1829,7,20.0,2663.54,665.88
1830,7,17.0,2297.28,470.53
1831,7,17.0,2460.33,503.92
1832,7,20.0,3897.66,0.0
1833,7,17.0,2955.41,605.32
1834,7,17.0,3452.79,707.2
1835,7,17.0,4480.9,0.0
1836,7,17.0,3141.75,643.49
1837,7,17.0,2296.26,470.32
1838,7,17.0,2181.96,446.91
1839,7,17.0,2158.06,442.01
1840,7,17.0,2813.82,576.32
1841,7,17.0,3188.64,653.09
1842,7,17.0,3721.9,0.0
1843,7,17.0,2785.4,570.5
1844,7,17.0,2992.84,612.99
1845,7,20.0,2467.65,616.91
1846,7,20.0,3268.71,0.0
1847,7,20.0,2439.2,609.8
1848,7,17.0,3459.84,708.64
1849,7,17.0,2833.89,580.44
1850,7,17.0,4242.52,0.0
1851,7,17.0,2321.88,475.57
1852,7,20.0,3021.57,0.0
1853,7,17.0,3432.59,0.0
1854,7,17.0,2418.18,495.29
1855,7,17.0,3632.27,743.96
1856,7,17.0,3086.92,632.26
1857,7,17.0,2732.07,559.58
1858,7,17.0,3431.57,0.0
1859,7,17.0,3436.54,0.0
1860,7,17.0,3513.31,0.0
1861,7,17.0,3309.1,0.0
1862,7,17.0,3228.95,661.35
1863,7,20.0,3308.78,827.2
1864,7,17.0,3255.21,666.73
1865,7,17.0,3433.34,703.22
1866,7,17.0,2437.92,499.33
1867,7,17.0,2184.15,447.36
1868,7,17.0,2775.66,568.51
1869,7,17.0,4306.99,0.0
1870,7,17.0,3382.27,692.75
1871,7,20.0,2978.9,744.73
1872,7,17.0,3127.48,640.57
1873,7,17.0,2821.68,577.93
1874,7,20.0,3163.94,0.0
1875,7,17.0,2699.61,552.93
1876,7,17.0,2841.36,581.96
1877,7,20.0,4074.47,0.0
1878,7,17.0,3629.5,743.39
1879,7,17.0,2068.04,423.58
1880,7,17.0,2859.1,585.6
1881,7,17.0,2381.88,487.85
1882,7,17.0,3369.58,0.0
1883,7,17.0,3927.97,0.0
1884,7,17.0,3621.66,741.79
1885,7,17.0,3863.06,0.0
1886,7,17.0,2234.34,457.64
1887,7,17.0,2781.16,569.63
1888,7,20.0,2690.82,672.71
1889,7,17.0,3251.29,0.0
1890,7,20.0,3483.68,870.92
1891,7,20.0,3220.88,0.0
1892,7,17.0,2823.42,578.29
1893,7,17.0,2805.86,574.7
1894,7,20.0,2868.11,717.03
1895,7,17.0,2957.97,605.85
1896,7,17.0,2813.54,576.27
1897,7,17.0,3478.34,712.43
1898,7,17.0,2455.65,502.96
1899,7,17.0,3108.01,636.58
1900,7,17.0,2831.83,580.01
1901,7,17.0,2297.95,470.66
1902,7,17.0,2969.24,608.16
1903,7,20.0,3056.08,764.02
1904,7,17.0,2913.99,596.84
1905,7,20.0,3618.78,904.69
1906,7,17.0,3692.52,0.0
1907,7,17.0,2876.75,589.21
1908,7,20.0,2501.7,625.42
1909,7,20.0,2667.43,0.0
1910,7,17.0,2494.08,510.83
1911,7,17.0,2841.02,581.9
1912,8,17.0,3876.82,0.0
1913,8,17.0,2967.74,607.85
1914,8,20.0,3404.17,0.0
1915,8,17.0,3584.0,0.0
1916,8,17.0,2257.02,462.28
1917,8,17.0,2910.51,0.0
1918,8,20.0,3231.65,807.91
1919,8,17.0,3099.41,0.0
1920,8,17.0,3025.42,619.66
1921,8,17.0,2559.91,524.32
1922,8,17.0,2569.46,526.28
1923,8,17.0,2693.96,551.78
1924,8,20.0,2281.12,570.28
1925,8,17.0,3336.95,683.47
1926,8,20.0,2592.58,648.15
1927,8,17.0,4406.02,0.0
1928,8,17.0,2813.43,576.25
1929,8,20.0,3015.34,753.83
1930,8,17.0,2600.52,532.64
1931,8,17.0,2327.69,476.76
1932,8,17.0,2886.05,591.12
1933,8,17.0,2994.11,613.25
1934,8,17.0,2864.0,586.6
1935,8,17.0,3021.32,618.83
1936,8,20.0,2693.66,673.41
1937,8,17.0,2753.04,563.87
1938,8,20.0,2506.17,626.54
1939,8,17.0,3316.18,0.0
1940,8,17.0,3828.23,0.0
1941,8,17.0,2672.79,547.44
1942,8,17.0,2983.24,611.02
1943,8,17.0,3160.65,647.36
1944,8,17.0,3122.46,0.0
1945,8,20.0,2789.26,697.32
1946,8,17.0,2742.15,561.64
1947,8,17.0,3112.09,637.42
1948,8,20.0,3953.15,0.0
1949,8,17.0,3015.54,617.64
1950,8,17.0,3638.13,0.0
1951,8,17.0,2331.89,477.62
1952,8,17.0,3453.55,0.0
1953,8,17.0,3126.88,640.44
1954,8,17.0,3197.84,0.0
1955,8,20.0,2851.22,712.81
1956,8,17.0,2594.07,531.31
1957,8,20.0,2325.05,581.26
1958,8,17.0,2788.18,571.07
1959,8,17.0,2728.95,0.0
1960,8,17.0,2732.19,559.61
1961,8,17.0,3679.59,753.65
1962,8,20.0,2701.22,675.3
1963,8,17.0,2558.89,524.11
1964,8,17.0,3087.43,632.37
1965,8,20.0,2296.66,574.16
1966,8,20.0,2713.06,678.27
1967,8,20.0,2700.68,675.17
1968,8,17.0,3210.14,657.5
1969,8,17.0,2775.7,568.52
1970,8,17.0,2606.32,533.82
1971,8,17.0,2248.13,460.46
1972,8,20.0,2888.59,722.15
1973,8,17.0,2938.5,601.86
1974,8,17.0,3153.93,645.99
1975,8,20.0,2531.74,632.93
1976,8,17.0,3706.7,759.2
1977,8,17.0,2584.71,529.4
1978,8,17.0,2893.7,592.68
1979,8,17.0,2668.87,546.64
1980,8,17.0,2174.33,445.34
1981,8,20.0,3442.31,860.58
1982,8,17.0,3683.14,754.38
1983,8,20.0,2940.8,735.2
1984,8,17.0,2457.62,503.37
1985,8,17.0,2329.78,477.18
1986,8,17.0,2566.94,525.76
1987,8,20.0,2868.74,0.0
1988,8,17.0,3216.33,658.77
1989,8,17.0,2924.09,598.91
1990,8,17.0,2557.7,523.87
1991,8,17.0,3297.13,0.0
1992,8,17.0,3033.74,0.0
1993,8,20.0,2402.42,600.61
1994,8,17.0,2727.52,0.0
1995,8,17.0,3981.99,815.59
1996,8,17.0,3148.46,644.86
1997,8,17.0,2631.29,538.94
1998,8,17.0,2895.56,593.07
1999,8,17.0,2897.09,593.38
2000,8,17.0,2394.87,490.52
2001,8,17.0,3257.39,667.18
2002,8,17.0,3624.17,0.0
2003,8,17.0,2737.45,560.68
2004,8,17.0,3141.84,0.0
2005,8,17.0,2301.84,471.46
2006,8,17.0,2787.51,570.93
2007,8,20.0,2809.87,0.0
2008,8,17.0,2397.67,491.09
2009,8,17.0,3094.11,633.73
2010,8,17.0,3344.87,685.09
2011,8,20.0,3216.55,804.14
2012,8,17.0,2628.91,0.0
2013,8,17.0,2270.37,465.01
2014,8,20.0,2413.62,603.4
2015,8,17.0,2431.63,498.04
2016,8,17.0,2899.59,593.89
2017,8,17.0,4546.76,0.0
2018,8,20.0,2764.13,691.03
2019,8,17.0,3377.56,691.79
2020,8,20.0,2404.54,601.14
2021,8,17.0,2806.03,574.73
2022,8,17.0,2865.22,586.85
2023,8,17.0,3872.76,0.0
2024,8,17.0,2998.62,614.17
2025,8,17.0,3696.79,757.17
2026,8,17.0,2353.36,482.01
2027,8,17.0,3487.85,0.0
2028,8,20.0,3266.88,0.0
2029,8,20.0,2792.67,698.17
2030,8,20.0,3855.56,0.0
2031,8,17.0,3399.12,696.21
2032,8,17.0,3034.81,621.59
2033,8,17.0,2542.92,520.84
2034,8,20.0,2807.73,701.93
2035,8,17.0,2884.57,590.82
2036,8,17.0,2849.26,583.58
2037,8,17.0,2994.22,0.0
2038,8,17.0,3618.71,741.18
2039,8,20.0,2700.42,675.1
2040,8,20.0,2939.46,734.86
2041,8,20.0,2625.55,656.39
2042,8,20.0,2154.37,538.59
2043,8,20.0,2503.89,625.97
2044,8,17.0,3144.58,644.07
2045,8,17.0,3615.85,0.0
2046,8,20.0,2507.18,626.79
2047,8,17.0,2754.57,564.19
2048,8,20.0,2627.16,656.79
2049,8,17.0,2540.88,520.42
2050,8,17.0,2083.92,426.83
2051,8,20.0,2945.98,736.5
2052,8,17.0,3681.63,0.0
2053,8,17.0,3274.46,670.67
2054,8,17.0,2397.96,491.15
2055,8,17.0,3074.96,629.81
2056,8,20.0,2477.83,619.46
2057,8,20.0,2473.96,618.49
2058,8,17.0,3154.43,646.09
2059,8,17.0,3487.83,714.38
2060,8,17.0,3236.35,0.0
2061,8,17.0,3246.84,665.01
2062,8,17.0,2243.66,459.55
2063,8,17.0,2970.43,608.4
2064,8,17.0,2888.35,0.0
2065,8,17.0,3367.48,689.72
2066,8,20.0,2697.88,674.47
2067,8,20.0,3295.88,0.0
2068,8,17.0,2318.87,474.95
2069,8,20.0,3072.81,0.0
2070,8,17.0,2236.99,458.18
2071,8,20.0,2669.58,667.4
2072,8,17.0,2607.92,534.15
2073,8,17.0,3055.1,625.74
2074,8,17.0,2803.99,574.31
2075,8,17.0,2962.87,606.85
2076,8,20.0,2244.58,561.14
2077,8,20.0,2750.88,687.72
2078,8,20.0,2939.83,734.96
2079,8,17.0,2544.56,521.18
2080,8,17.0,3237.68,663.14
2081,8,17.0,3214.8,658.45
2082,8,17.0,2839.83,581.65
2083,8,17.0,2421.7,496.01
2084,8,17.0,2291.2,469.28
2085,8,20.0,2770.58,692.64
2086,8,20.0,2774.11,693.53
2087,8,17.0,3107.87,636.55
2088,8,17.0,3952.18,809.48
2089,8,17.0,2208.34,452.31
2090,8,17.0,3071.02,629.0
2091,8,20.0,2657.24,664.31
2092,8,17.0,2519.19,515.98
2093,8,20.0,2710.34,677.59
2094,8,20.0,2663.83,665.96
2095,8,17.0,3918.43,0.0
2096,8,20.0,2635.0,658.75
2097,8,17.0,2934.09,600.96
2098,8,17.0,2705.85,554.21
2099,8,17.0,2547.36,521.75
2100,8,17.0,3708.59,0.0
2101,8,17.0,3856.35,0.0
2102,8,20.0,3364.71,0.0
2103,8,17.0,3107.29,636.43
2104,8,17.0,2749.82,563.22
2105,8,20.0,2599.64,649.91
2106,8,17.0,2782.69,569.95
2107,8,17.0,3004.22,615.32
2108,8,20.0,3390.85,847.71
2109,8,20.0,3974.88,0.0
2110,8,17.0,2527.48,517.68
2111,8,17.0,2458.39,503.53
2112,8,17.0,2876.07,589.08
2113,8,17.0,2822.26,578.05
2114,8,17.0,3271.65,670.1
2115,8,20.0,3534.43,883.61
2116,8,20.0,3591.92,897.98
2117,8,17.0,2900.8,594.14
2118,8,20.0,2901.86,725.46
2119,8,20.0,3022.57,0.0
2120,8,17.0,2206.21,451.87
2121,8,20.0,2413.22,603.31
2122,8,17.0,2913.47,596.74
2123,8,17.0,3471.15,710.96
2124,8,17.0,2981.43,610.65
2125,8,20.0,3062.73,765.68
2126,8,17.0,3052.29,625.17
2127,8,17.0,2970.84,608.49
2128,8,17.0,3941.99,807.39
2129,8,17.0,3010.15,616.54
2130,8,20.0,3413.39,853.35
2131,8,17.0,2563.33,525.02
2132,8,17.0,2526.11,517.39
2133,8,17.0,3020.84,0.0
2134,8,17.0,2599.12,532.35
2135,8,17.0,3676.24,752.96
2136,8,17.0,3449.99,706.63
2137,8,20.0,2429.41,607.35
2138,8,20.0,2787.47,696.87
2139,8,20.0,3040.27,760.07
2140,8,17.0,2323.67,475.93
2141,8,20.0,2799.45,0.0
2142,8,20.0,4025.63,0.0
2143,8,17.0,2667.4,546.34
2144,8,17.0,3491.66,715.16
2145,8,17.0,3522.52,0.0
2146,8,17.0,3041.19,622.9
2147,8,17.0,2779.08,569.21
2148,8,17.0,2244.84,459.79
2149,8,17.0,3293.56,674.59
2150,8,17.0,3409.25,698.28
2151,8,17.0,3412.99,699.05
2152,8,20.0,2537.08,634.27
2153,8,17.0,2862.35,586.26
2154,8,17.0,2344.33,480.16
2155,8,17.0,2455.24,502.88
2156,8,17.0,4776.91,0.0
2157,8,20.0,3256.33,814.08
2158,8,20.0,2903.08,725.77
2159,8,17.0,2613.63,535.32
2160,8,17.0,2816.65,576.91
2161,8,17.0,2243.12,459.43
2162,8,20.0,2554.09,638.52
2163,8,17.0,3343.34,684.78
2164,8,17.0,3956.29,810.32
2165,8,17.0,2802.49,574.0
2166,8,17.0,2370.39,485.5
2167,8,17.0,3146.73,0.0
2168,8,20.0,3382.87,0.0
2169,8,20.0,2627.42,656.86
2170,8,17.0,3149.84,645.15
2171,8,17.0,3209.0,657.26
2172,8,20.0,3463.3,865.82
2173,8,17.0,2487.16,509.42
2174,8,20.0,2864.41,716.1
2175,8,17.0,2759.15,565.13
2176,8,17.0,2760.45,565.39
2177,8,20.0,2602.2,650.55
2178,8,17.0,4244.28,0.0
2179,8,20.0,3350.17,837.54
2180,8,17.0,3726.92,0.0
2181,8,17.0,2862.12,586.22
2182,8,17.0,2825.69,578.76
2183,8,17.0,2193.83,449.34
2184,8,17.0,3778.03,0.0
2185,9,14.000000000000002,1972.24,321.06
2186,9,14.000000000000002,1896.26,308.69
2187,9,14.000000000000002,1189.68,193.67
2188,9,14.000000000000002,1443.86,235.05
2189,9,14.000000000000002,1403.71,228.51
2190,9,14.000000000000002,1405.3,228.77
2191,9,17.0,2076.55,425.32
2192,9,14.000000000000002,2117.99,0.0
2193,9,14.000000000000002,1659.38,270.13
2194,9,14.000000000000002,1163.8,189.46
2195,9,14.000000000000002,1211.31,197.19
2196,9,14.000000000000002,1284.96,209.18
2197,9,17.0,1151.01,235.75
2198,9,14.000000000000002,1731.58,281.89
2199,9,14.000000000000002,2399.83,390.67
2200,9,14.000000000000002,1570.8,255.71
2201,9,14.000000000000002,1527.58,248.68
2202,9,17.0,1432.28,293.36
2203,9,14.000000000000002,1273.74,207.35
2204,9,14.000000000000002,1730.6,281.72
2205,9,17.0,1833.45,375.53
2206,9,14.000000000000002,2174.73,354.03
2207,9,14.000000000000002,1638.75,266.77
2208,9,14.000000000000002,1671.98,0.0
2209,9,14.000000000000002,1412.76,229.98
2210,9,14.000000000000002,1709.22,278.24
2211,9,14.000000000000002,1506.93,245.31
2212,9,14.000000000000002,2164.91,352.43
2213,9,14.000000000000002,2621.32,0.0
2214,9,17.0,1375.45,281.72
2215,9,14.000000000000002,1466.95,238.81
2216,9,17.0,1232.05,252.35
2217,9,17.0,1766.1,361.73
2218,9,14.000000000000002,1796.99,292.53
2219,9,14.000000000000002,1747.66,284.5
2220,9,14.000000000000002,1940.13,315.84
2221,9,14.000000000000002,1936.03,315.17
2222,9,14.000000000000002,1841.98,299.86
2223,9,14.000000000000002,1765.57,0.0
2224,9,14.000000000000002,1443.61,0.0
2225,9,14.000000000000002,1610.26,262.14
2226,9,14.000000000000002,1424.62,231.92
2227,9,14.000000000000002,2096.47,341.29
2228,9,14.000000000000002,1914.45,311.65
2229,9,14.000000000000002,1188.2,193.43
2230,9,17.0,1428.72,292.63
2231,9,14.000000000000002,2245.51,0.0
2232,9,14.000000000000002,1657.68,269.85
2233,9,17.0,1428.14,292.51
2234,9,14.000000000000002,1659.65,270.18
2235,9,14.000000000000002,1537.75,250.33
2236,9,17.0,1968.54,0.0
2237,9,14.000000000000002,1519.1,247.29
2238,9,17.0,1673.79,342.83
2239,9,14.000000000000002,1633.41,265.9
2240,9,14.000000000000002,1737.36,282.83
2241,9,17.0,1801.81,369.04
2242,9,17.0,1873.94,383.82
2243,9,14.000000000000002,1343.99,218.79
2244,9,14.000000000000002,1552.94,252.8
2245,9,14.000000000000002,1421.75,231.45
2246,9,14.000000000000002,1606.57,261.54
2247,9,14.000000000000002,2200.36,358.2
2248,9,14.000000000000002,1521.2,247.64
2249,9,14.000000000000002,1654.21,269.29
2250,9,14.000000000000002,1568.55,255.34
2251,9,14.000000000000002,1380.65,224.76
2252,9,14.000000000000002,1556.65,253.41
2253,9,14.000000000000002,1400.71,228.02
2254,9,14.000000000000002,1924.33,313.26
2255,9,14.000000000000002,2106.49,342.92
2256,9,14.000000000000002,2249.12,366.14
2257,9,14.000000000000002,1698.74,276.54
2258,9,14.000000000000002,1232.15,200.58
2259,9,17.0,1545.07,316.46
2260,9,14.000000000000002,1541.24,250.9
2261,9,14.000000000000002,2049.37,333.62
2262,9,17.0,1503.99,308.05
2263,9,14.000000000000002,2080.76,338.73
2264,9,17.0,1741.08,356.61
2265,9,14.000000000000002,1367.28,222.58
2266,9,14.000000000000002,1469.33,239.19
